0	0.01111591630747829
1	0.0032092140296651524
10	0.014465007541693593
11	-0.0033393365556254003
12	-0.019322415302546064
13	-0.009634031294423265
14	-0.003940422903483127
15	-0.005859061644926973
16	-0.00918962885611255
17	0.001799693694247171
18	0.001952769533633742
19	0.0023752552301153657
2	6.142475849451568e-05
20	-0.0038428340093582497
21	0.009912243465243362
22	0.013397379553395306
23	0.009189804251139284
24	0.0049661018348257655
25	0.011013635985627898
26	0.007418389466726213
27	0.01059293711143858
28	0.008541505197211913
29	0.005502918287184354
3	6.154843381193616e-05
30	-0.0002955982922309301
31	0.0013778601912345894
32	-0.000231693739992342
33	0.00044438397155734165
34	0.005182673052556782
35	-0.0007909984694237479
36	0.004391674583133034
37	0.0015750186674921285
38	0.004603716515248778
39	-0.012347727005781973
4	5.619083364331922e-05
40	0.021349498710686594
41	-0.0032516231395997926
42	0.011635961318369827
43	0.001706368140279226
44	-0.004026778485693427
45	-0.00015152219663808647
46	-0.000319408934960718
47	0.0015610070969034559
48	-0.0005234706216678261
49	-0.0024798899063790394
5	0.0059696855684308
50	0.0020963646939624343
51	-0.003452242284688975
52	-0.007216900643377901
53	0.0022895097530884366
54	0.0028886201023474016
55	0.005685884819497348
56	0.005260781362891614
57	0.005871529871992549
6	-0.002042245361791315
7	0.006524172519845245
8	0.0012908042280902641
9	-0.0001949883676308445
